aircraft_type,name,engine_manufacturer,engine_model
B737,737-7ZX,CFM International,CFM56-7B24;CFM56-7B22;CFM56-7B20;CFM56-7B27;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B22/2;CFM56-7B22/3;CFM56-7B20/2;CFM56-7B20/3;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B26/2
B738,737-800,CFM International,CFM56-7B24;CFM56-7B22;CFM56-7B20;CFM56-7B27;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B22/2;CFM56-7B22/3;CFM56-7B20/2;CFM56-7B20/3;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B26/2
B738,737-804,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-808,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-809,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-81B,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-81D,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-81M,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-81Q,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-81Z,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-823,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-824,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-82K,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-82R,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-82Y,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-82Z,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-832,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-838,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-83N,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-83Z,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-844,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-846,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-84P,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-84R,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-84Y,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-852,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-858,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-85C,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-85F,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-85H,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-85N,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-85P,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-85R,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-860,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-866,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-86D,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-86J,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-86N,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-86Q,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-86X,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-87L,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-881,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-883,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-88L,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-890,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-89L,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-89M,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-89P,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8AJ,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8AL,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8AN,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8AR,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8AS,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8AW,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8B5,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8B6,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8BG,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8BK,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8C9,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8CT,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8CX,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8D6,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8DC,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8DP,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8DR,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8DV,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8E0,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8E9,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8EC,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8EF,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8EH,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8EQ,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8EV,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8EX,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8F2,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8FB,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8FE,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8FEL,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8FH,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8FN,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8FZ,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8GG,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8GJ,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8GK,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8GP,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8GQ,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8GS,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8GU,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
B738,737-8H4,CFM International,CFM56-7B24;CFM56-7B24/2;CFM56-7B24/3;CFM56-7B24/B1;CFM56-7B24/3B1;CFM56-7B26;CFM56-7B26/2;CFM56-7B26/3;CFM56-7B26/3F;CFM56-7B27;CFM56-7B27/2;CFM56-7B27/3;CFM56-7B27/3F
