slug,identifier,name,type,usage,frequency,dme_channel,dme_rx_frequency,dme_tx_frequency,dme_bias,vor_slaved_variation,localizer_heading,glide_slope_angle,reception_range,latitude,longitude,elevation,region,airport,airport_runway,country
icn-loc-yb-ybcs,ICN,LOC 33,LOC,TERMINAL,109500,,,,,,336.606,,18,-16.86467,145.74306,0,YB,YBCS,33,AU
icnv-loc-k7-kmia,ICNV,LOC 26R,LOC,TERMINAL,109300,,,,,,267.374,,18,25.80277,-80.30464,0,K7,KMIA,26R,US
icpf-loc-k5-kcpf,ICPF,LOC 14,LOC,TERMINAL,109350,,,,,,139.005,,18,37.37579,-83.24975,0,K5,KCPF,14,US
icpt-loc-k4-kcpt,ICPT,LOC 15,LOC,TERMINAL,111150,,,,,,159.296,,18,32.34347,-97.42914,0,K4,KCPT,15,US
icub-loc-k7-kcub,ICUB,LOC 31,LOC,TERMINAL,110900,,,,,,305.546,,18,33.97510,-81.00308,0,K7,KCUB,31,US
iczl-loc-k7-kczl,ICZL,LOC 35,LOC,TERMINAL,110700,,,,,,348.212,,18,34.46513,-84.94161,0,K7,KCZL,35,US
idag-loc-rk-rktn,IDAG,LOC 31R,LOC,TERMINAL,111900,,,,,,304.348,,18,35.90322,128.64361,0,RK,RKTN,31R,KR
idbq-loc-k3-kdbq,IDBQ,LOC 31,LOC,TERMINAL,108700,,,,,,315.047,,18,42.41135,-90.71827,0,K3,KDBQ,31,US
idkx-loc-k7-kdkx,IDKX,LOC 26,LOC,TERMINAL,111300,,,,,,255.119,,18,35.96238,-83.88036,0,K7,KDKX,26,US
idlg-loc-pa-padl,IDLG,LOC 19,LOC,TERMINAL,111900,,,,,,206.453,,18,59.03535,-158.51453,0,PA,PADL,19,US
idll-loc-k5-kdll,IDLL,LOC 01,LOC,TERMINAL,109150,,,,,,8.735,,18,43.53192,-89.76829,0,K5,KDLL,01,US
idmn-loc-lt-ltbs,IDMN,LOC 19,LOC,TERMINAL,110900,,,,,,195.350,,18,36.69653,28.78683,0,LT,LTBS,19,TR
idof-loc-k5-karv,IDOF,LOC 36,LOC,TERMINAL,111700,,,,,,358.926,,18,45.94209,-89.73315,0,K5,KARV,36,US
